status,function,function_new,Month,APP,Month in Dates,status2,Months for Analysis,Term
Accepted,oGE,oGTa,November 2023,0.0,2023-11-01,Accepted,NOV,23.24
Accepted,Old oGT,oGTa,November 2023,0.0,2023-11-01,Accepted,NOV,23.24
Accepted,Old oGV,oGV,November 2023,0.0,2023-11-01,Accepted,NOV,23.24
Approved,oGTe,oGTe,November 2023,0.0,2023-11-01,Approved,NOV,23.24
Approved,oGTa,oGTa,November 2023,0.0,2023-11-01,Approved,NOV,23.24
Finished,iGE,iGTa,November 2023,0.0,2023-11-01,Finished,NOV,23.24
Finished,Old iGT,iGTa,November 2023,0.0,2023-11-01,Finished,NOV,23.24
Finished,Old iGV,iGV,November 2023,0.0,2023-11-01,Finished,NOV,23.24
Remote Realized,oGTe,oGTe,November 2023,0.0,2023-11-01,Remote Realized,NOV,23.24
Remote Realized,oGTa,oGTa,November 2023,0.0,2023-11-01,Remote Realized,NOV,23.24
Remote Realized,Old oGV,oGV,November 2023,0.0,2023-11-01,Remote Realized,NOV,23.24
Remote Realized,Old oGT,oGTa,November 2023,0.0,2023-11-01,Remote Realized,NOV,23.24
Remote Realized,oGE,oGTa,November 2023,0.0,2023-11-01,Remote Realized,NOV,23.24
Remote Realized,oGV,oGV,November 2023,0.0,2023-11-01,Remote Realized,NOV,23.24
Accepted,iGV,iGV,November 2023,0.0,2023-11-01,Accepted,NOV,23.24
Accepted,iGE,iGTa,November 2023,0.0,2023-11-01,Accepted,NOV,23.24
Accepted,iGTa,iGTa,November 2023,0.0,2023-11-01,Accepted,NOV,23.24
Accepted,iGTe,iGTe,November 2023,0.0,2023-11-01,Accepted,NOV,23.24
Accepted,Old iGT,iGTa,November 2023,0.0,2023-11-01,Accepted,NOV,23.24
Approved,Old iGV,iGV,November 2023,0.0,2023-11-01,Approved,NOV,23.24
Accepted,Old iGV,iGV,November 2023,0.0,2023-11-01,Accepted,NOV,23.24
Approved,Old oGT,oGTa,November 2023,0.0,2023-11-01,Approved,NOV,23.24
Approved,Old oGV,oGV,November 2023,0.0,2023-11-01,Approved,NOV,23.24
Approved,oGV,oGV,November 2023,0.0,2023-11-01,Approved,NOV,23.24
Approved,oGE,oGTa,November 2023,0.0,2023-11-01,Approved,NOV,23.24
Completed,Old iGV,iGV,November 2023,0.0,2023-11-01,Completed,NOV,23.24
Applied,Old oGV,oGV,November 2023,0.0,2023-11-01,Applied,NOV,23.24
Completed,iGTa,iGTa,November 2023,0.0,2023-11-01,Completed,NOV,23.24
Completed,iGTe,iGTe,November 2023,0.0,2023-11-01,Completed,NOV,23.24
Completed,oGE,oGTa,November 2023,0.0,2023-11-01,Completed,NOV,23.24
Completed,iGV,iGV,November 2023,0.0,2023-11-01,Completed,NOV,23.24
Completed,oGV,oGV,November 2023,0.0,2023-11-01,Completed,NOV,23.24
Completed,oGTa,oGTa,November 2023,0.0,2023-11-01,Completed,NOV,23.24
Completed,oGTe,oGTe,November 2023,0.0,2023-11-01,Completed,NOV,23.24
Completed,iGE,iGTa,November 2023,0.0,2023-11-01,Completed,NOV,23.24
Completed,Old iGT,iGTa,November 2023,0.0,2023-11-01,Completed,NOV,23.24
Completed,Old oGV,oGV,November 2023,0.0,2023-11-01,Completed,NOV,23.24
Completed,Old oGT,oGTa,November 2023,0.0,2023-11-01,Completed,NOV,23.24
Applied,iGTa,iGTa,November 2023,0.0,2023-11-01,Applied,NOV,23.24
Applied,iGTe,iGTe,November 2023,0.0,2023-11-01,Applied,NOV,23.24
Approved,Old iGT,iGTa,November 2023,0.0,2023-11-01,Approved,NOV,23.24
Applied,iGE,iGTa,November 2023,0.0,2023-11-01,Applied,NOV,23.24
Approved,iGE,iGTa,November 2023,0.0,2023-11-01,Approved,NOV,23.24
Applied,iGV,iGV,November 2023,0.0,2023-11-01,Applied,NOV,23.24
Approved,iGV,iGV,November 2023,0.0,2023-11-01,Approved,NOV,23.24
Applied,Old iGV,iGV,November 2023,0.0,2023-11-01,Applied,NOV,23.24
Approved,iGTe,iGTe,November 2023,0.0,2023-11-01,Approved,NOV,23.24
Applied,Old iGT,iGTa,November 2023,0.0,2023-11-01,Applied,NOV,23.24
Approved,iGTa,iGTa,November 2023,0.0,2023-11-01,Approved,NOV,23.24
Remote Realized,iGTe,iGTe,November 2023,0.0,2023-11-01,Remote Realized,NOV,23.24
Remote Realized,iGTa,iGTa,November 2023,0.0,2023-11-01,Remote Realized,NOV,23.24
Remote Realized,iGV,iGV,November 2023,0.0,2023-11-01,Remote Realized,NOV,23.24
Finished,oGTe,oGTe,November 2023,0.0,2023-11-01,Finished,NOV,23.24
Finished,oGTa,oGTa,November 2023,0.0,2023-11-01,Finished,NOV,23.24
Finished,oGV,oGV,November 2023,0.0,2023-11-01,Finished,NOV,23.24
Finished,oGE,oGTa,November 2023,0.0,2023-11-01,Finished,NOV,23.24
Remote Realized,Old iGV,iGV,November 2023,0.0,2023-11-01,Remote Realized,NOV,23.24
Applied,Old oGT,oGTa,November 2023,0.0,2023-11-01,Applied,NOV,23.24
Finished,Old oGT,oGTa,November 2023,0.0,2023-11-01,Finished,NOV,23.24
Finished,Old oGV,oGV,November 2023,0.0,2023-11-01,Finished,NOV,23.24
Applied,oGE,oGTa,November 2023,0.0,2023-11-01,Applied,NOV,23.24
Remote Realized,iGE,iGTa,November 2023,0.0,2023-11-01,Remote Realized,NOV,23.24
Applied,oGV,oGV,November 2023,0.0,2023-11-01,Applied,NOV,23.24
Applied,oGTa,oGTa,November 2023,0.0,2023-11-01,Applied,NOV,23.24
Remote Realized,Old iGT,iGTa,November 2023,0.0,2023-11-01,Remote Realized,NOV,23.24
Applied,oGTe,oGTe,November 2023,0.0,2023-11-01,Applied,NOV,23.24
Open,oGV,oGV,November 2023,0.0,2023-11-01,Open,NOV,23.24
Open,oGT Old,oGTa,November 2023,0.0,2023-11-01,Open,NOV,23.24
Open,oGE,oGTa,November 2023,0.0,2023-11-01,Open,NOV,23.24
Open,oGV,oGV,November 2023,0.0,2023-11-01,Open,NOV,23.24
Open,oGTa,oGTa,November 2023,0.0,2023-11-01,Open,NOV,23.24
Open,oGTe,oGTe,November 2023,0.0,2023-11-01,Open,NOV,23.24
Open,iGV,iGV,November 2023,0.0,2023-11-01,Open,NOV,23.24
Open,iGT Old,iGTa,November 2023,0.0,2023-11-01,Open,NOV,23.24
Open,iGE,iGTa,November 2023,0.0,2023-11-01,Open,NOV,23.24
Open,iGV,iGV,November 2023,0.0,2023-11-01,Open,NOV,23.24
Open,iGTa,iGTa,November 2023,0.0,2023-11-01,Open,NOV,23.24
Open,iGTe,iGTe,November 2023,0.0,2023-11-01,Open,NOV,23.24
Total,Total,Total,November 2023,0.0,2023-11-01,Total,NOV,23.24
Total,Total,Total,November 2023,0.0,2023-11-01,Total,NOV,23.24
Accepted L,Total,Total,November 2023,0.0,2023-11-01,Accepted L,NOV,23.24
Total,Total,Total,November 2023,0.0,2023-11-01,Total,NOV,23.24
Total,Total,Total,November 2023,0.0,2023-11-01,Total,NOV,23.24
Realized,Total,Total,November 2023,0.0,2023-11-01,Realized,NOV,23.24
Total,Total,Total,November 2023,0.0,2023-11-01,Total,NOV,23.24
Total,Total,Total,November 2023,0.0,2023-11-01,Total,NOV,23.24
Accepted by Host,oGE,oGTa,December 2023,0.0,2023-12-01,Accepted by Host,DEC,23.24
Realized,Old iGT,iGTa,December 2023,0.0,2023-12-01,Realized,DEC,23.24
Realized,Old iGV,iGV,December 2023,0.0,2023-12-01,Realized,DEC,23.24
Accepted by Host,oGTe,oGTe,December 2023,0.0,2023-12-01,Accepted by Host,DEC,23.24
Accepted by Host,oGTa,oGTa,December 2023,0.0,2023-12-01,Accepted by Host,DEC,23.24
Accepted by Host,oGV,oGV,December 2023,0.0,2023-12-01,Accepted by Host,DEC,23.24
Realized,iGTa,iGTa,December 2023,0.0,2023-12-01,Realized,DEC,23.24
Realized,iGV,iGV,December 2023,0.0,2023-12-01,Realized,DEC,23.24
Realized,iGTe,iGTe,December 2023,0.0,2023-12-01,Realized,DEC,23.24
Accepted,oGTe,oGTe,December 2023,0.0,2023-12-01,Accepted,DEC,23.24
Accepted by Host,Old oGT,oGTa,December 2023,0.0,2023-12-01,Accepted by Host,DEC,23.24
Accepted,oGTa,oGTa,December 2023,0.0,2023-12-01,Accepted,DEC,23.24
Accepted by Host,Old oGV,oGV,December 2023,0.0,2023-12-01,Accepted by Host,DEC,23.24
Accepted,oGV,oGV,December 2023,0.0,2023-12-01,Accepted,DEC,23.24
Realized,iGE,iGTa,December 2023,0.0,2023-12-01,Realized,DEC,23.24
Finished,iGTa,iGTa,December 2023,0.0,2023-12-01,Finished,DEC,23.24
Finished,iGV,iGV,December 2023,0.0,2023-12-01,Finished,DEC,23.24
Finished,iGTe,iGTe,December 2023,0.0,2023-12-01,Finished,DEC,23.24
Realized,oGTe,oGTe,December 2023,0.0,2023-12-01,Realized,DEC,23.24
Accepted by Host,iGTe,iGTe,December 2023,0.0,2023-12-01,Accepted by Host,DEC,23.24
Realized,oGTa,oGTa,December 2023,0.0,2023-12-01,Realized,DEC,23.24
Accepted by Host,iGTa,iGTa,December 2023,0.0,2023-12-01,Accepted by Host,DEC,23.24
Realized,oGV,oGV,December 2023,0.0,2023-12-01,Realized,DEC,23.24
Accepted by Host,iGV,iGV,December 2023,0.0,2023-12-01,Accepted by Host,DEC,23.24
Realized,oGE,oGTa,December 2023,0.0,2023-12-01,Realized,DEC,23.24
Accepted by Host,iGE,iGTa,December 2023,0.0,2023-12-01,Accepted by Host,DEC,23.24
Realized,Old oGT,oGTa,December 2023,0.0,2023-12-01,Realized,DEC,23.24
Accepted by Host,Old iGT,iGTa,December 2023,0.0,2023-12-01,Accepted by Host,DEC,23.24
Realized,Old oGV,oGV,December 2023,0.0,2023-12-01,Realized,DEC,23.24
Accepted by Host,Old iGV,iGV,December 2023,0.0,2023-12-01,Accepted by Host,DEC,23.24
Accepted,oGE,oGTa,December 2023,0.0,2023-12-01,Accepted,DEC,23.24
Accepted,Old oGT,oGTa,December 2023,0.0,2023-12-01,Accepted,DEC,23.24
Accepted,Old oGV,oGV,December 2023,0.0,2023-12-01,Accepted,DEC,23.24
Approved,oGTe,oGTe,December 2023,0.0,2023-12-01,Approved,DEC,23.24
Approved,oGTa,oGTa,December 2023,0.0,2023-12-01,Approved,DEC,23.24
Finished,iGE,iGTa,December 2023,0.0,2023-12-01,Finished,DEC,23.24
Finished,Old iGT,iGTa,December 2023,0.0,2023-12-01,Finished,DEC,23.24
Finished,Old iGV,iGV,December 2023,0.0,2023-12-01,Finished,DEC,23.24
Remote Realized,oGTe,oGTe,December 2023,0.0,2023-12-01,Remote Realized,DEC,23.24
Remote Realized,oGTa,oGTa,December 2023,0.0,2023-12-01,Remote Realized,DEC,23.24
Remote Realized,Old oGV,oGV,December 2023,0.0,2023-12-01,Remote Realized,DEC,23.24
Remote Realized,Old oGT,oGTa,December 2023,0.0,2023-12-01,Remote Realized,DEC,23.24
Remote Realized,oGE,oGTa,December 2023,0.0,2023-12-01,Remote Realized,DEC,23.24
Remote Realized,oGV,oGV,December 2023,0.0,2023-12-01,Remote Realized,DEC,23.24
Accepted,iGV,iGV,December 2023,0.0,2023-12-01,Accepted,DEC,23.24
Accepted,iGE,iGTa,December 2023,0.0,2023-12-01,Accepted,DEC,23.24
Accepted,iGTa,iGTa,December 2023,0.0,2023-12-01,Accepted,DEC,23.24
Accepted,iGTe,iGTe,December 2023,0.0,2023-12-01,Accepted,DEC,23.24
Accepted,Old iGT,iGTa,December 2023,0.0,2023-12-01,Accepted,DEC,23.24
Approved,Old iGV,iGV,December 2023,0.0,2023-12-01,Approved,DEC,23.24
Accepted,Old iGV,iGV,December 2023,0.0,2023-12-01,Accepted,DEC,23.24
Approved,Old oGT,oGTa,December 2023,0.0,2023-12-01,Approved,DEC,23.24
Approved,Old oGV,oGV,December 2023,0.0,2023-12-01,Approved,DEC,23.24
Approved,oGV,oGV,December 2023,0.0,2023-12-01,Approved,DEC,23.24
Approved,oGE,oGTa,December 2023,0.0,2023-12-01,Approved,DEC,23.24
Completed,Old iGV,iGV,December 2023,0.0,2023-12-01,Completed,DEC,23.24
Applied,Old oGV,oGV,December 2023,0.0,2023-12-01,Applied,DEC,23.24
Completed,iGTa,iGTa,December 2023,0.0,2023-12-01,Completed,DEC,23.24
Completed,iGTe,iGTe,December 2023,0.0,2023-12-01,Completed,DEC,23.24
Completed,oGE,oGTa,December 2023,0.0,2023-12-01,Completed,DEC,23.24
Completed,iGV,iGV,December 2023,0.0,2023-12-01,Completed,DEC,23.24
Completed,oGV,oGV,December 2023,0.0,2023-12-01,Completed,DEC,23.24
Completed,oGTa,oGTa,December 2023,0.0,2023-12-01,Completed,DEC,23.24
Completed,oGTe,oGTe,December 2023,0.0,2023-12-01,Completed,DEC,23.24
Completed,iGE,iGTa,December 2023,0.0,2023-12-01,Completed,DEC,23.24
Completed,Old iGT,iGTa,December 2023,0.0,2023-12-01,Completed,DEC,23.24
Completed,Old oGV,oGV,December 2023,0.0,2023-12-01,Completed,DEC,23.24
Completed,Old oGT,oGTa,December 2023,0.0,2023-12-01,Completed,DEC,23.24
Applied,iGTa,iGTa,December 2023,0.0,2023-12-01,Applied,DEC,23.24
Applied,iGTe,iGTe,December 2023,0.0,2023-12-01,Applied,DEC,23.24
Approved,Old iGT,iGTa,December 2023,0.0,2023-12-01,Approved,DEC,23.24
Applied,iGE,iGTa,December 2023,0.0,2023-12-01,Applied,DEC,23.24
Approved,iGE,iGTa,December 2023,0.0,2023-12-01,Approved,DEC,23.24
Applied,iGV,iGV,December 2023,0.0,2023-12-01,Applied,DEC,23.24
Approved,iGV,iGV,December 2023,0.0,2023-12-01,Approved,DEC,23.24
Applied,Old iGV,iGV,December 2023,0.0,2023-12-01,Applied,DEC,23.24
Approved,iGTe,iGTe,December 2023,0.0,2023-12-01,Approved,DEC,23.24
Applied,Old iGT,iGTa,December 2023,0.0,2023-12-01,Applied,DEC,23.24
Approved,iGTa,iGTa,December 2023,0.0,2023-12-01,Approved,DEC,23.24
Remote Realized,iGTe,iGTe,December 2023,0.0,2023-12-01,Remote Realized,DEC,23.24
Remote Realized,iGTa,iGTa,December 2023,0.0,2023-12-01,Remote Realized,DEC,23.24
Remote Realized,iGV,iGV,December 2023,0.0,2023-12-01,Remote Realized,DEC,23.24
Finished,oGTe,oGTe,December 2023,0.0,2023-12-01,Finished,DEC,23.24
Finished,oGTa,oGTa,December 2023,0.0,2023-12-01,Finished,DEC,23.24
Finished,oGV,oGV,December 2023,0.0,2023-12-01,Finished,DEC,23.24
Finished,oGE,oGTa,December 2023,0.0,2023-12-01,Finished,DEC,23.24
Remote Realized,Old iGV,iGV,December 2023,0.0,2023-12-01,Remote Realized,DEC,23.24
Applied,Old oGT,oGTa,December 2023,0.0,2023-12-01,Applied,DEC,23.24
Finished,Old oGT,oGTa,December 2023,0.0,2023-12-01,Finished,DEC,23.24
Finished,Old oGV,oGV,December 2023,0.0,2023-12-01,Finished,DEC,23.24
Applied,oGE,oGTa,December 2023,0.0,2023-12-01,Applied,DEC,23.24
Remote Realized,iGE,iGTa,December 2023,0.0,2023-12-01,Remote Realized,DEC,23.24
Applied,oGV,oGV,December 2023,0.0,2023-12-01,Applied,DEC,23.24
Applied,oGTa,oGTa,December 2023,0.0,2023-12-01,Applied,DEC,23.24
Remote Realized,Old iGT,iGTa,December 2023,0.0,2023-12-01,Remote Realized,DEC,23.24
Applied,oGTe,oGTe,December 2023,0.0,2023-12-01,Applied,DEC,23.24
Open,oGV,oGV,December 2023,0.0,2023-12-01,Open,DEC,23.24
Open,oGT Old,oGTa,December 2023,0.0,2023-12-01,Open,DEC,23.24
Open,oGE,oGTa,December 2023,0.0,2023-12-01,Open,DEC,23.24
Open,oGV,oGV,December 2023,0.0,2023-12-01,Open,DEC,23.24
Open,oGTa,oGTa,December 2023,0.0,2023-12-01,Open,DEC,23.24
Open,oGTe,oGTe,December 2023,0.0,2023-12-01,Open,DEC,23.24
Open,iGV,iGV,December 2023,0.0,2023-12-01,Open,DEC,23.24
Open,iGT Old,iGTa,December 2023,0.0,2023-12-01,Open,DEC,23.24
Open,iGE,iGTa,December 2023,0.0,2023-12-01,Open,DEC,23.24
Open,iGV,iGV,December 2023,0.0,2023-12-01,Open,DEC,23.24
Open,iGTa,iGTa,December 2023,0.0,2023-12-01,Open,DEC,23.24
Open,iGTe,iGTe,December 2023,0.0,2023-12-01,Open,DEC,23.24
Total,Total,Total,December 2023,0.0,2023-12-01,Total,DEC,23.24
Total,Total,Total,December 2023,0.0,2023-12-01,Total,DEC,23.24
Accepted L,Total,Total,December 2023,0.0,2023-12-01,Accepted L,DEC,23.24
Total,Total,Total,December 2023,0.0,2023-12-01,Total,DEC,23.24
Total,Total,Total,December 2023,0.0,2023-12-01,Total,DEC,23.24
Realized,Total,Total,December 2023,0.0,2023-12-01,Realized,DEC,23.24
Total,Total,Total,December 2023,0.0,2023-12-01,Total,DEC,23.24
Total,Total,Total,December 2023,0.0,2023-12-01,Total,DEC,23.24
Accepted by Host,oGE,oGTa,January 2024,0.0,2024-01-01,Accepted by Host,JAN,23.24
Realized,Old iGT,iGTa,January 2024,0.0,2024-01-01,Realized,JAN,23.24
Realized,Old iGV,iGV,January 2024,0.0,2024-01-01,Realized,JAN,23.24
Accepted by Host,oGTe,oGTe,January 2024,0.0,2024-01-01,Accepted by Host,JAN,23.24
Accepted by Host,oGTa,oGTa,January 2024,0.0,2024-01-01,Accepted by Host,JAN,23.24
Accepted by Host,oGV,oGV,January 2024,0.0,2024-01-01,Accepted by Host,JAN,23.24
Realized,iGTa,iGTa,January 2024,0.0,2024-01-01,Realized,JAN,23.24
Realized,iGV,iGV,January 2024,0.0,2024-01-01,Realized,JAN,23.24
Realized,iGTe,iGTe,January 2024,0.0,2024-01-01,Realized,JAN,23.24
Accepted,oGTe,oGTe,January 2024,0.0,2024-01-01,Accepted,JAN,23.24
Accepted by Host,Old oGT,oGTa,January 2024,0.0,2024-01-01,Accepted by Host,JAN,23.24
Accepted,oGTa,oGTa,January 2024,0.0,2024-01-01,Accepted,JAN,23.24
Accepted by Host,Old oGV,oGV,January 2024,0.0,2024-01-01,Accepted by Host,JAN,23.24
Accepted,oGV,oGV,January 2024,0.0,2024-01-01,Accepted,JAN,23.24
Realized,iGE,iGTa,January 2024,0.0,2024-01-01,Realized,JAN,23.24
Finished,iGTa,iGTa,January 2024,0.0,2024-01-01,Finished,JAN,23.24
Finished,iGV,iGV,January 2024,0.0,2024-01-01,Finished,JAN,23.24
Finished,iGTe,iGTe,January 2024,0.0,2024-01-01,Finished,JAN,23.24
Realized,oGTe,oGTe,January 2024,0.0,2024-01-01,Realized,JAN,23.24
Accepted by Host,iGTe,iGTe,January 2024,0.0,2024-01-01,Accepted by Host,JAN,23.24
Realized,oGTa,oGTa,January 2024,0.0,2024-01-01,Realized,JAN,23.24
Accepted by Host,iGTa,iGTa,January 2024,0.0,2024-01-01,Accepted by Host,JAN,23.24
Realized,oGV,oGV,January 2024,0.0,2024-01-01,Realized,JAN,23.24
Accepted by Host,iGV,iGV,January 2024,0.0,2024-01-01,Accepted by Host,JAN,23.24
Realized,oGE,oGTa,January 2024,0.0,2024-01-01,Realized,JAN,23.24
Accepted by Host,iGE,iGTa,January 2024,0.0,2024-01-01,Accepted by Host,JAN,23.24
Realized,Old oGT,oGTa,January 2024,0.0,2024-01-01,Realized,JAN,23.24
Accepted by Host,Old iGT,iGTa,January 2024,0.0,2024-01-01,Accepted by Host,JAN,23.24
Realized,Old oGV,oGV,January 2024,0.0,2024-01-01,Realized,JAN,23.24
Accepted by Host,Old iGV,iGV,January 2024,0.0,2024-01-01,Accepted by Host,JAN,23.24
Accepted,oGE,oGTa,January 2024,0.0,2024-01-01,Accepted,JAN,23.24
Accepted,Old oGT,oGTa,January 2024,0.0,2024-01-01,Accepted,JAN,23.24
Accepted,Old oGV,oGV,January 2024,0.0,2024-01-01,Accepted,JAN,23.24
Approved,oGTe,oGTe,January 2024,0.0,2024-01-01,Approved,JAN,23.24
Approved,oGTa,oGTa,January 2024,0.0,2024-01-01,Approved,JAN,23.24
Finished,iGE,iGTa,January 2024,0.0,2024-01-01,Finished,JAN,23.24
Finished,Old iGT,iGTa,January 2024,0.0,2024-01-01,Finished,JAN,23.24
Finished,Old iGV,iGV,January 2024,0.0,2024-01-01,Finished,JAN,23.24
Remote Realized,oGTe,oGTe,January 2024,0.0,2024-01-01,Remote Realized,JAN,23.24
Remote Realized,oGTa,oGTa,January 2024,0.0,2024-01-01,Remote Realized,JAN,23.24
Remote Realized,Old oGV,oGV,January 2024,0.0,2024-01-01,Remote Realized,JAN,23.24
Remote Realized,Old oGT,oGTa,January 2024,0.0,2024-01-01,Remote Realized,JAN,23.24
Remote Realized,oGE,oGTa,January 2024,0.0,2024-01-01,Remote Realized,JAN,23.24
Remote Realized,oGV,oGV,January 2024,0.0,2024-01-01,Remote Realized,JAN,23.24
Accepted,iGV,iGV,January 2024,0.0,2024-01-01,Accepted,JAN,23.24
Accepted,iGE,iGTa,January 2024,0.0,2024-01-01,Accepted,JAN,23.24
Accepted,iGTa,iGTa,January 2024,0.0,2024-01-01,Accepted,JAN,23.24
Accepted,iGTe,iGTe,January 2024,0.0,2024-01-01,Accepted,JAN,23.24
Accepted,Old iGT,iGTa,January 2024,0.0,2024-01-01,Accepted,JAN,23.24
Approved,Old iGV,iGV,January 2024,0.0,2024-01-01,Approved,JAN,23.24
Accepted,Old iGV,iGV,January 2024,0.0,2024-01-01,Accepted,JAN,23.24
Approved,Old oGT,oGTa,January 2024,0.0,2024-01-01,Approved,JAN,23.24
Approved,Old oGV,oGV,January 2024,0.0,2024-01-01,Approved,JAN,23.24
Approved,oGV,oGV,January 2024,0.0,2024-01-01,Approved,JAN,23.24
Approved,oGE,oGTa,January 2024,0.0,2024-01-01,Approved,JAN,23.24
Completed,Old iGV,iGV,January 2024,0.0,2024-01-01,Completed,JAN,23.24
Applied,Old oGV,oGV,January 2024,0.0,2024-01-01,Applied,JAN,23.24
Completed,iGTa,iGTa,January 2024,0.0,2024-01-01,Completed,JAN,23.24
Completed,iGTe,iGTe,January 2024,0.0,2024-01-01,Completed,JAN,23.24
Completed,oGE,oGTa,January 2024,0.0,2024-01-01,Completed,JAN,23.24
Completed,iGV,iGV,January 2024,0.0,2024-01-01,Completed,JAN,23.24
Completed,oGV,oGV,January 2024,0.0,2024-01-01,Completed,JAN,23.24
Completed,oGTa,oGTa,January 2024,0.0,2024-01-01,Completed,JAN,23.24
Completed,oGTe,oGTe,January 2024,0.0,2024-01-01,Completed,JAN,23.24
Completed,iGE,iGTa,January 2024,0.0,2024-01-01,Completed,JAN,23.24
Completed,Old iGT,iGTa,January 2024,0.0,2024-01-01,Completed,JAN,23.24
Completed,Old oGV,oGV,January 2024,0.0,2024-01-01,Completed,JAN,23.24
Completed,Old oGT,oGTa,January 2024,0.0,2024-01-01,Completed,JAN,23.24
Applied,iGTa,iGTa,January 2024,0.0,2024-01-01,Applied,JAN,23.24
Applied,iGTe,iGTe,January 2024,0.0,2024-01-01,Applied,JAN,23.24
Approved,Old iGT,iGTa,January 2024,0.0,2024-01-01,Approved,JAN,23.24
Applied,iGE,iGTa,January 2024,0.0,2024-01-01,Applied,JAN,23.24
Approved,iGE,iGTa,January 2024,0.0,2024-01-01,Approved,JAN,23.24
Applied,iGV,iGV,January 2024,0.0,2024-01-01,Applied,JAN,23.24
Approved,iGV,iGV,January 2024,0.0,2024-01-01,Approved,JAN,23.24
Applied,Old iGV,iGV,January 2024,0.0,2024-01-01,Applied,JAN,23.24
Approved,iGTe,iGTe,January 2024,0.0,2024-01-01,Approved,JAN,23.24
Applied,Old iGT,iGTa,January 2024,0.0,2024-01-01,Applied,JAN,23.24
Approved,iGTa,iGTa,January 2024,0.0,2024-01-01,Approved,JAN,23.24
Remote Realized,iGTe,iGTe,January 2024,0.0,2024-01-01,Remote Realized,JAN,23.24
Remote Realized,iGTa,iGTa,January 2024,0.0,2024-01-01,Remote Realized,JAN,23.24
Remote Realized,iGV,iGV,January 2024,0.0,2024-01-01,Remote Realized,JAN,23.24
Finished,oGTe,oGTe,January 2024,0.0,2024-01-01,Finished,JAN,23.24
Finished,oGTa,oGTa,January 2024,0.0,2024-01-01,Finished,JAN,23.24
Finished,oGV,oGV,January 2024,0.0,2024-01-01,Finished,JAN,23.24
Finished,oGE,oGTa,January 2024,0.0,2024-01-01,Finished,JAN,23.24
Remote Realized,Old iGV,iGV,January 2024,0.0,2024-01-01,Remote Realized,JAN,23.24
Applied,Old oGT,oGTa,January 2024,0.0,2024-01-01,Applied,JAN,23.24
Finished,Old oGT,oGTa,January 2024,0.0,2024-01-01,Finished,JAN,23.24
Finished,Old oGV,oGV,January 2024,0.0,2024-01-01,Finished,JAN,23.24
Applied,oGE,oGTa,January 2024,0.0,2024-01-01,Applied,JAN,23.24
Remote Realized,iGE,iGTa,January 2024,0.0,2024-01-01,Remote Realized,JAN,23.24
Applied,oGV,oGV,January 2024,0.0,2024-01-01,Applied,JAN,23.24
Applied,oGTa,oGTa,January 2024,0.0,2024-01-01,Applied,JAN,23.24
Remote Realized,Old iGT,iGTa,January 2024,0.0,2024-01-01,Remote Realized,JAN,23.24
Applied,oGTe,oGTe,January 2024,0.0,2024-01-01,Applied,JAN,23.24
Open,oGV,oGV,January 2024,0.0,2024-01-01,Open,JAN,23.24
Open,oGT Old,oGTa,January 2024,0.0,2024-01-01,Open,JAN,23.24
Open,oGE,oGTa,January 2024,0.0,2024-01-01,Open,JAN,23.24
Open,oGV,oGV,January 2024,0.0,2024-01-01,Open,JAN,23.24
Open,oGTa,oGTa,January 2024,0.0,2024-01-01,Open,JAN,23.24
Open,oGTe,oGTe,January 2024,0.0,2024-01-01,Open,JAN,23.24
Open,iGV,iGV,January 2024,0.0,2024-01-01,Open,JAN,23.24
Open,iGT Old,iGTa,January 2024,0.0,2024-01-01,Open,JAN,23.24
Open,iGE,iGTa,January 2024,0.0,2024-01-01,Open,JAN,23.24
Open,iGV,iGV,January 2024,0.0,2024-01-01,Open,JAN,23.24
Open,iGTa,iGTa,January 2024,0.0,2024-01-01,Open,JAN,23.24
Open,iGTe,iGTe,January 2024,0.0,2024-01-01,Open,JAN,23.24
Total,Total,Total,January 2024,0.0,2024-01-01,Total,JAN,23.24
Total,Total,Total,January 2024,0.0,2024-01-01,Total,JAN,23.24
Accepted L,Total,Total,January 2024,0.0,2024-01-01,Accepted L,JAN,23.24
Total,Total,Total,January 2024,0.0,2024-01-01,Total,JAN,23.24
Total,Total,Total,January 2024,0.0,2024-01-01,Total,JAN,23.24
Realized,Total,Total,January 2024,0.0,2024-01-01,Realized,JAN,23.24
Total,Total,Total,January 2024,0.0,2024-01-01,Total,JAN,23.24
Total,Total,Total,January 2024,0.0,2024-01-01,Total,JAN,23.24
Accepted by Host,oGE,oGTa,February 2024,0.0,2024-02-01,Accepted by Host,FEB,24.25
Realized,Old iGT,iGTa,February 2024,0.0,2024-02-01,Realized,FEB,24.25
Realized,Old iGV,iGV,February 2024,0.0,2024-02-01,Realized,FEB,24.25
Accepted by Host,oGTe,oGTe,February 2024,0.0,2024-02-01,Accepted by Host,FEB,24.25
Accepted by Host,oGTa,oGTa,February 2024,0.0,2024-02-01,Accepted by Host,FEB,24.25
Accepted by Host,oGV,oGV,February 2024,0.0,2024-02-01,Accepted by Host,FEB,24.25
Realized,iGTa,iGTa,February 2024,0.0,2024-02-01,Realized,FEB,24.25
Realized,iGV,iGV,February 2024,0.0,2024-02-01,Realized,FEB,24.25
Realized,iGTe,iGTe,February 2024,0.0,2024-02-01,Realized,FEB,24.25
